CustomerID,Churn,Tenure,PreferredLoginDevice,CityTier,WarehouseToHome,PreferredPaymentMode,Gender,HourSpendOnApp,NumberOfDeviceRegistered,PreferedOrderCat,SatisfactionScore,MaritalStatus,NumberOfAddress,Complain,OrderAmountHikeFromlastYear,CouponUsed,OrderCount,DaySinceLastOrder,CashbackAmount,Estimated_Returns,Estimated_CO2_kg,TenureBucket,DistanceCategory
52567,0,18,Computer,1,7,Debit Card,Male,3,4,Fashion,3,Married,4,0,23,4,14,4,207.48000000000002,1.0,1.2,1-5 Yrs,Close (0-10km)
52568,1,3,Mobile,2,28,UPI,Male,2,5,Mobile,3,Married,2,0,11,0,1,0,115.55000000000001,1.0,1.2,0-3 Mos (High Risk),Far (21-50km)
52569,1,10,Computer,3,15,Debit Card,Male,2,5,Grocery,3,Married,8,0,11,6,14,3,229.36,1.0,1.2,4-12 Mos,Moderate (11-20km)
52570,0,3,Mobile,1,23,Credit Card,Male,3,5,Mobile,3,Married,2,0,15,1,1,2,123.05000000000001,1.0,1.2,0-3 Mos (High Risk),Far (21-50km)
52571,0,18,Mobile,1,34,Cash on Delivery,Female,2,4,Grocery,4,Single,2,0,11,1,8,6,267.04,1.0,1.2,1-5 Yrs,Far (21-50km)
52572,0,5,Computer,1,16,Debit Card,Male,2,3,Mobile,3,Married,7,0,13,0,1,3,134.33,1.0,1.2,4-12 Mos,Moderate (11-20km)
52573,0,4,Mobile,1,8,Debit Card,Male,3,3,Mobile,3,Married,2,0,14,1,1,3,134.77,1.0,1.2,4-12 Mos,Close (0-10km)
52574,0,14,Computer,2,10,UPI,Male,2,5,Laptop & Accessory,4,Married,7,0,19,0,1,2,164.3,1.0,1.2,1-5 Yrs,Close (0-10km)
52575,0,13,Mobile,1,14,Debit Card,Female,3,3,Laptop & Accessory,5,Married,3,1,16,1,1,0,165.16,1.0,1.2,1-5 Yrs,Moderate (11-20km)
52576,0,0,Mobile,1,35,Credit Card,Male,3,3,Mobile,5,Married,2,0,13,1,1,2,139.07,1.0,1.2,0-3 Mos (High Risk),Far (21-50km)
52577,0,19,Mobile,1,19,Debit Card,Male,2,3,Laptop & Accessory,4,Single,7,0,14,1,1,9,155.62,1.0,1.2,1-5 Yrs,Moderate (11-20km)
52578,0,8,Mobile,1,33,Debit Card,Male,2,3,Laptop & Accessory,3,Married,3,0,16,1,1,7,168.83,1.0,1.2,4-12 Mos,Far (21-50km)
52579,0,3,Mobile,1,22,Debit Card,Male,3,3,Mobile,1,Married,2,0,12,0,1,8,128.62,1.0,1.2,0-3 Mos (High Risk),Far (21-50km)
52580,0,20,Computer,3,8,E wallet,Male,2,3,Laptop & Accessory,4,Married,8,0,11,0,1,0,149.78,1.0,1.2,1-5 Yrs,Close (0-10km)
52581,0,19,Mobile,3,8,Debit Card,Male,3,3,Fashion,1,Married,5,1,12,0,1,3,203.68,1.0,1.2,1-5 Yrs,Close (0-10km)
52582,1,0,Mobile,3,19,E wallet,Male,3,4,Laptop & Accessory,5,Married,6,1,13,1,2,2,161.34,1.0,1.2,0-3 Mos (High Risk),Moderate (11-20km)
52583,1,0,Mobile,3,7,Debit Card,Male,2,5,Laptop & Accessory,4,Single,7,0,15,0,1,0,167.35,1.0,1.2,0-3 Mos (High Risk),Close (0-10km)
52584,0,0,Mobile,1,10,Credit Card,Female,2,3,Mobile,4,Single,2,0,13,0,1,2,132.95,1.0,1.2,0-3 Mos (High Risk),Close (0-10km)
52585,0,4,Computer,1,30,Cash on Delivery,Female,1,3,Laptop & Accessory,1,Single,3,0,20,0,1,4,152.38,1.0,1.2,4-12 Mos,Far (21-50km)
52586,0,12,Computer,1,7,Debit Card,Male,3,3,Laptop & Accessory,1,Married,2,1,15,0,5,8,164.72,1.0,1.2,4-12 Mos,Close (0-10km)
52587,0,5,Mobile,3,25,Debit Card,Male,3,5,Fashion,3,Married,4,0,13,0,1,2,196.1,1.0,1.2,4-12 Mos,Far (21-50km)
52588,0,13,Mobile,3,13,Credit Card,Male,2,3,Others,4,Single,2,0,15,12,12,8,298.33,1.0,1.2,1-5 Yrs,Moderate (11-20km)
52589,0,18,Mobile,2,10,Debit Card,Female,2,5,Fashion,3,Married,5,0,21,1,1,3,197.56,1.0,1.2,1-5 Yrs,Close (0-10km)
52590,0,3,Computer,1,8,Cash on Delivery,Female,3,4,Mobile,5,Single,1,0,16,0,1,7,149.68,1.0,1.2,0-3 Mos (High Risk),Close (0-10km)
52591,0,3,Computer,2,16,Credit Card,Male,2,3,Mobile,1,Married,1,0,14,0,2,1,121.44999999999999,1.0,1.2,0-3 Mos (High Risk),Moderate (11-20km)
52592,1,3,Computer,2,14,UPI,Female,3,4,Mobile,1,Married,7,0,11,1,1,2,121.80000000000001,1.0,1.2,0-3 Mos (High Risk),Moderate (11-20km)
52593,0,4,Mobile,3,11,Cash on Delivery,Male,2,3,Laptop & Accessory,3,Married,2,0,19,1,1,2,183.46,1.0,1.2,4-12 Mos,Moderate (11-20km)
52594,0,0,Mobile,1,14,Credit Card,Female,3,3,Mobile,1,Single,2,0,11,0,1,4,134.45,1.0,1.2,0-3 Mos (High Risk),Moderate (11-20km)
52595,1,0,Mobile,3,15,E wallet,Female,3,5,Mobile,4,Single,2,0,13,2,2,2,127.6,1.0,1.2,0-3 Mos (High Risk),Moderate (11-20km)
52596,0,2,Computer,1,7,Debit Card,Male,3,1,Laptop & Accessory,3,Single,9,1,12,1,1,2,162.94,1.0,1.2,0-3 Mos (High Risk),Close (0-10km)
52597,0,3,Mobile,3,21,E wallet,Male,3,4,Fashion,5,Married,3,0,11,1,1,7,171.4,1.0,1.2,0-3 Mos (High Risk),Far (21-50km)
52598,0,7,Mobile,1,8,Credit Card,Male,3,1,Mobile,1,Married,1,1,14,1,1,2,129.32,1.0,1.2,4-12 Mos,Close (0-10km)
52599,0,6,Computer,3,8,E wallet,Female,3,3,Laptop & Accessory,4,Single,9,0,15,1,1,7,151.47,1.0,1.2,4-12 Mos,Close (0-10km)
52600,0,22,Mobile,3,17,E wallet,Female,3,3,Laptop & Accessory,1,Single,4,0,12,0,1,4,145.07,1.0,1.2,1-5 Yrs,Moderate (11-20km)
52601,1,0,Mobile,3,22,Debit Card,Female,3,3,Fashion,5,Single,3,1,20,1,1,0,185.64,1.0,1.2,0-3 Mos (High Risk),Far (21-50km)
52602,0,11,Computer,1,13,Credit Card,Female,3,4,Mobile,4,Married,5,0,14,0,1,5,124.68,1.0,1.2,4-12 Mos,Moderate (11-20km)
52603,1,0,Mobile,3,22,E wallet,Male,3,3,Fashion,3,Married,3,0,13,0,1,0,181.61,1.0,1.2,0-3 Mos (High Risk),Far (21-50km)
52604,0,3,Mobile,1,10,Cash on Delivery,Female,3,4,Mobile,5,Married,2,0,13,0,1,0,121.09,1.0,1.2,0-3 Mos (High Risk),Close (0-10km)
52605,0,3,Mobile,1,22,Debit Card,Male,2,1,Laptop & Accessory,3,Married,4,0,16,1,1,7,152.94,1.0,1.2,0-3 Mos (High Risk),Far (21-50km)
52606,0,5,Computer,1,11,Cash on Delivery,Male,3,3,Mobile,4,Single,3,0,14,1,1,7,127.18,1.0,1.2,4-12 Mos,Moderate (11-20km)
52607,0,11,Mobile,1,24,Credit Card,Male,2,5,Laptop & Accessory,1,Married,4,1,16,0,1,0,158.11,1.0,1.2,4-12 Mos,Far (21-50km)
52608,1,6,Computer,1,13,Cash on Delivery,Male,2,4,Mobile,3,Married,10,1,16,1,1,0,124.37,1.0,1.2,4-12 Mos,Moderate (11-20km)
52609,0,15,Mobile,1,18,Credit Card,Male,3,3,Mobile,4,Married,9,0,22,1,1,4,127.66,1.0,1.2,1-5 Yrs,Moderate (11-20km)
52610,0,28,Mobile,1,8,Credit Card,Male,2,4,Others,5,Married,9,0,12,1,1,0,290.38,1.0,1.2,1-5 Yrs,Close (0-10km)
52611,0,6,Computer,1,10,Cash on Delivery,Male,3,3,Laptop & Accessory,4,Married,6,0,15,0,1,7,130.55,1.0,1.2,4-12 Mos,Close (0-10km)
52612,0,3,Mobile,1,15,Debit Card,Male,3,3,Mobile,5,Married,2,0,20,0,1,4,122.88999999999999,1.0,1.2,0-3 Mos (High Risk),Moderate (11-20km)
52613,0,7,Computer,3,16,Debit Card,Male,2,3,Laptop & Accessory,3,Married,2,1,14,1,1,7,140.01,1.0,1.2,4-12 Mos,Moderate (11-20km)
52614,0,26,Computer,1,7,Credit Card,Female,2,4,Grocery,3,Married,5,1,20,1,1,3,229.64999999999998,1.0,1.2,1-5 Yrs,Close (0-10km)
52615,0,16,Mobile,2,8,Debit Card,Male,3,3,Mobile,1,Single,1,0,13,1,1,8,135.39,1.0,1.2,1-5 Yrs,Close (0-10km)
52616,0,7,Mobile,3,9,Debit Card,Female,2,5,Laptop & Accessory,1,Single,6,0,12,2,2,2,160.29,1.0,1.2,4-12 Mos,Close (0-10km)
52617,1,0,Mobile,3,13,E wallet,Male,3,3,Mobile,4,Single,2,0,13,0,1,0,126.78999999999999,1.0,1.2,0-3 Mos (High Risk),Moderate (11-20km)
52618,0,11,Mobile,1,12,UPI,Female,2,4,Mobile,3,Married,2,0,11,1,1,4,137.02,1.0,1.2,4-12 Mos,Moderate (11-20km)
52619,1,0,Mobile,1,13,Credit Card,Female,3,3,Mobile,5,Married,2,1,17,0,1,0,123.97999999999999,1.0,1.2,0-3 Mos (High Risk),Moderate (11-20km)
52620,0,4,Mobile,3,35,E wallet,Female,3,4,Laptop & Accessory,1,Married,2,0,14,0,5,7,154.68,1.0,1.2,4-12 Mos,Far (21-50km)
52621,0,24,Mobile,1,9,Cash on Delivery,Female,2,3,Fashion,3,Married,3,0,11,2,2,3,231.16000000000003,1.0,1.2,1-5 Yrs,Close (0-10km)
52622,0,10,Mobile,3,15,E wallet,Male,2,4,Laptop & Accessory,4,Married,2,0,14,1,1,3,141.89,1.0,1.2,4-12 Mos,Moderate (11-20km)
52623,0,19,Mobile,1,8,Credit Card,Male,2,3,Others,1,Married,8,1,15,2,2,2,293.28,1.0,1.2,1-5 Yrs,Close (0-10km)
52624,0,9,Mobile,1,16,Debit Card,Male,2,3,Fashion,5,Married,8,1,13,2,5,7,183.21,1.0,1.2,4-12 Mos,Moderate (11-20km)
52625,1,7,Computer,1,13,Credit Card,Male,3,3,Mobile,4,Married,2,1,12,2,2,3,123.41999999999999,1.0,1.2,4-12 Mos,Moderate (11-20km)
52626,0,10,Mobile,2,14,UPI,Male,2,3,Laptop & Accessory,4,Married,3,0,13,3,4,7,140.71,1.0,1.2,4-12 Mos,Moderate (11-20km)
52627,1,0,Mobile,3,33,Debit Card,Male,2,3,Laptop & Accessory,1,Single,2,1,18,3,7,7,158.13,2.0,2.4,0-3 Mos (High Risk),Far (21-50km)
52628,0,6,Mobile,1,14,Debit Card,Male,3,1,Mobile,5,Married,7,0,19,3,7,6,131.43,1.0,1.2,4-12 Mos,Moderate (11-20km)
52629,0,3,Mobile,1,7,Debit Card,Male,2,3,Mobile,1,Married,2,0,11,0,1,3,120.44,1.0,1.2,0-3 Mos (High Risk),Close (0-10km)
52630,0,12,Mobile,1,16,Credit Card,Male,3,3,Fashion,3,Single,8,0,21,2,2,2,234.64,1.0,1.2,4-12 Mos,Moderate (11-20km)
52631,0,19,Computer,3,32,Debit Card,Male,3,4,Laptop & Accessory,4,Single,9,0,15,1,2,2,179.91,1.0,1.2,1-5 Yrs,Far (21-50km)
52632,0,13,Mobile,1,8,Debit Card,Female,3,3,Mobile,5,Married,5,0,17,1,1,2,133.77,1.0,1.2,1-5 Yrs,Close (0-10km)
52633,0,15,Mobile,1,19,Credit Card,Male,3,1,Laptop & Accessory,5,Married,6,0,18,1,1,0,155.38,1.0,1.2,1-5 Yrs,Moderate (11-20km)
52634,0,8,Computer,1,8,Credit Card,Male,2,3,Laptop & Accessory,1,Married,3,0,14,1,1,7,157.62,1.0,1.2,4-12 Mos,Close (0-10km)
52635,0,11,Computer,2,13,UPI,Male,3,3,Mobile,4,Married,6,0,13,2,3,8,125.91999999999999,1.0,1.2,4-12 Mos,Moderate (11-20km)
52636,1,0,Computer,1,15,Debit Card,Male,3,3,Laptop & Accessory,5,Married,5,0,17,0,1,7,153.46,1.0,1.2,0-3 Mos (High Risk),Moderate (11-20km)
52637,1,0,Mobile,1,16,Credit Card,Male,2,3,Laptop & Accessory,5,Single,2,0,15,0,1,8,142.13,1.0,1.2,0-3 Mos (High Risk),Moderate (11-20km)
52638,0,12,Computer,3,26,Debit Card,Male,2,3,Laptop & Accessory,1,Married,3,0,18,1,2,2,141.27,1.0,1.2,4-12 Mos,Far (21-50km)
52639,0,16,Computer,1,13,Debit Card,Male,2,3,Mobile,3,Single,5,0,13,1,1,2,124.38,1.0,1.2,1-5 Yrs,Moderate (11-20km)
52640,0,14,Mobile,1,11,Debit Card,Male,2,1,Laptop & Accessory,4,Single,4,0,12,0,1,2,168.7,1.0,1.2,1-5 Yrs,Moderate (11-20km)
52641,0,14,Mobile,3,10,E wallet,Female,2,3,Fashion,3,Married,1,1,13,5,13,5,204.47,3.0,3.5999999999999996,1-5 Yrs,Close (0-10km)
52642,0,3,Mobile,1,16,Credit Card,Female,3,3,Fashion,3,Single,10,0,14,0,1,2,196.67,1.0,1.2,0-3 Mos (High Risk),Moderate (11-20km)
52643,1,3,Mobile,2,26,Credit Card,Female,3,3,Mobile,4,Married,1,1,11,0,1,4,121.47999999999999,1.0,1.2,0-3 Mos (High Risk),Far (21-50km)
52644,1,9,Mobile,1,27,Credit Card,Female,3,3,Laptop & Accessory,4,Married,5,0,22,3,3,7,189.26,1.0,1.2,4-12 Mos,Far (21-50km)
52645,0,13,Mobile,1,7,Debit Card,Female,2,3,Laptop & Accessory,1,Married,5,0,17,0,1,3,165.13,1.0,1.2,1-5 Yrs,Close (0-10km)
52646,0,7,Mobile,3,14,Cash on Delivery,Male,3,1,Laptop & Accessory,3,Married,2,0,21,2,4,8,167.99,1.0,1.2,4-12 Mos,Moderate (11-20km)
52647,0,30,Computer,3,8,Credit Card,Male,2,3,Grocery,4,Married,5,0,22,1,14,14,262.91,1.0,1.2,1-5 Yrs,Close (0-10km)
52648,0,8,Mobile,1,29,Credit Card,Male,3,5,Mobile,3,Married,1,0,16,0,1,3,127.05000000000001,1.0,1.2,4-12 Mos,Far (21-50km)
52649,0,20,Mobile,1,10,Debit Card,Female,3,4,Fashion,4,Married,9,1,12,5,14,10,203.33,3.0,3.5999999999999996,1-5 Yrs,Close (0-10km)
52650,0,13,Mobile,1,18,Debit Card,Female,2,3,Laptop & Accessory,5,Married,3,0,12,1,7,7,144.48,1.0,1.2,1-5 Yrs,Moderate (11-20km)
52651,0,27,Mobile,1,13,Credit Card,Female,3,3,Laptop & Accessory,1,Married,5,0,15,1,1,7,168.54,1.0,1.2,1-5 Yrs,Moderate (11-20km)
52652,0,4,Computer,3,13,E wallet,Female,3,3,Fashion,5,Married,3,0,14,2,2,2,196.37,1.0,1.2,4-12 Mos,Moderate (11-20km)
52653,0,1,Mobile,1,7,Credit Card,Female,3,3,Mobile,5,Married,2,0,25,1,1,2,135.91,1.0,1.2,0-3 Mos (High Risk),Close (0-10km)
52654,0,11,Mobile,3,8,E wallet,Female,3,5,Laptop & Accessory,1,Married,3,1,20,0,1,3,154.05,1.0,1.2,4-12 Mos,Close (0-10km)
52655,0,0,Mobile,3,16,Credit Card,Male,2,3,Laptop & Accessory,1,Single,2,0,13,1,1,2,146.84,1.0,1.2,0-3 Mos (High Risk),Moderate (11-20km)
52656,0,30,Computer,1,21,Debit Card,Male,2,3,Grocery,3,Married,3,1,14,2,4,2,257.87,1.0,1.2,1-5 Yrs,Far (21-50km)
52657,0,3,Computer,1,20,Credit Card,Female,2,3,Mobile,3,Single,2,0,16,1,1,0,115.13999999999999,1.0,1.2,0-3 Mos (High Risk),Moderate (11-20km)
52658,1,0,Mobile,2,24,UPI,Male,3,1,Mobile,5,Married,1,0,17,1,1,0,129.56,1.0,1.2,0-3 Mos (High Risk),Far (21-50km)
52659,1,0,Mobile,2,13,UPI,Male,2,4,Mobile,5,Married,5,1,15,2,2,0,123.35,1.0,1.2,0-3 Mos (High Risk),Moderate (11-20km)
52660,0,18,Computer,3,8,Debit Card,Female,3,3,Laptop & Accessory,3,Married,5,0,22,3,5,7,151.54,1.0,1.2,1-5 Yrs,Close (0-10km)
52661,0,9,Mobile,1,8,UPI,Female,3,3,Laptop & Accessory,4,Married,5,1,22,1,1,0,169.62,1.0,1.2,4-12 Mos,Close (0-10km)
52662,0,16,Computer,3,8,Debit Card,Male,3,3,Laptop & Accessory,1,Married,2,0,20,7,7,7,156.75,1.0,1.2,1-5 Yrs,Close (0-10km)
52663,0,0,Computer,1,13,Debit Card,Female,2,3,Mobile,1,Single,1,1,14,1,1,2,123.78999999999999,1.0,1.2,0-3 Mos (High Risk),Moderate (11-20km)
52664,0,2,Computer,1,26,Credit Card,Male,2,3,Mobile,1,Married,2,0,13,1,3,10,138.12,1.0,1.2,0-3 Mos (High Risk),Far (21-50km)
52665,0,5,Computer,3,16,E wallet,Male,3,3,Laptop & Accessory,1,Single,9,0,13,0,1,0,146.48,1.0,1.2,4-12 Mos,Moderate (11-20km)
52666,0,15,Computer,1,16,Cash on Delivery,Male,3,3,Mobile,3,Married,4,0,22,3,3,3,129.36,1.0,1.2,1-5 Yrs,Moderate (11-20km)
52667,0,3,Mobile,1,15,Debit Card,Female,3,3,Mobile,3,Single,5,0,12,0,2,0,121.05000000000001,1.0,1.2,0-3 Mos (High Risk),Moderate (11-20km)
52668,0,19,Mobile,1,8,Debit Card,Male,2,3,Fashion,1,Married,4,0,14,0,4,7,185.78,1.0,1.2,1-5 Yrs,Close (0-10km)
52669,0,1,Computer,2,7,Debit Card,Male,3,3,Mobile,1,Married,2,0,15,1,2,2,127.06,1.0,1.2,0-3 Mos (High Risk),Close (0-10km)
52670,0,2,Mobile,1,35,Debit Card,Male,3,5,Laptop & Accessory,3,Married,9,0,17,0,1,6,163.84,1.0,1.2,0-3 Mos (High Risk),Far (21-50km)
52671,0,15,Mobile,1,14,Debit Card,Male,2,3,Mobile,3,Single,5,0,13,1,1,0,139.68,1.0,1.2,1-5 Yrs,Moderate (11-20km)
52672,1,0,Mobile,3,8,E wallet,Male,2,4,Laptop & Accessory,4,Single,8,1,12,1,2,2,199.07,1.0,1.2,0-3 Mos (High Risk),Close (0-10km)
52673,0,19,Mobile,3,9,Cash on Delivery,Female,2,1,Grocery,5,Married,3,0,12,2,4,8,232.25,1.0,1.2,1-5 Yrs,Close (0-10km)
52674,0,0,Mobile,3,29,Credit Card,Female,2,4,Laptop & Accessory,3,Married,2,0,21,3,5,8,135.4,1.0,1.2,0-3 Mos (High Risk),Far (21-50km)
52675,0,2,Mobile,2,12,Credit Card,Male,3,4,Mobile,4,Married,2,0,11,1,1,0,128.04,1.0,1.2,0-3 Mos (High Risk),Moderate (11-20km)
52676,0,16,Mobile,1,12,Credit Card,Female,2,4,Others,3,Married,8,0,15,6,6,14,293.92,1.0,1.2,1-5 Yrs,Moderate (11-20km)
52677,0,21,Mobile,1,16,Debit Card,Male,3,4,Others,4,Married,5,0,15,3,12,9,296.65,1.0,1.2,1-5 Yrs,Moderate (11-20km)
52678,1,0,Computer,1,13,Debit Card,Male,3,4,Mobile,1,Single,2,1,24,1,1,0,124.38999999999999,1.0,1.2,0-3 Mos (High Risk),Moderate (11-20km)
52679,1,9,Mobile,3,16,Debit Card,Female,3,3,Fashion,4,Married,6,0,21,1,1,7,173.14,1.0,1.2,4-12 Mos,Moderate (11-20km)
52680,0,0,Computer,1,21,Debit Card,Female,3,4,Mobile,5,Married,1,0,19,0,7,3,147.74,1.0,1.2,0-3 Mos (High Risk),Far (21-50km)
52681,0,12,Mobile,1,25,UPI,Male,2,3,Laptop & Accessory,1,Married,9,0,14,0,2,2,139.02,1.0,1.2,4-12 Mos,Far (21-50km)
52682,0,28,Mobile,1,8,Cash on Delivery,Male,3,4,Mobile,1,Married,9,0,20,1,1,4,126.62,1.0,1.2,1-5 Yrs,Close (0-10km)
52683,0,1,Mobile,3,9,Credit Card,Female,3,3,Mobile,4,Married,2,0,19,1,1,0,128.56,1.0,1.2,0-3 Mos (High Risk),Close (0-10km)
52684,1,0,Mobile,3,15,Credit Card,Male,2,3,Mobile,1,Single,2,0,13,0,1,0,110.81,1.0,1.2,0-3 Mos (High Risk),Moderate (11-20km)
52685,1,0,Mobile,1,13,Debit Card,Male,3,3,Mobile,4,Single,2,1,23,1,1,0,124.72,1.0,1.2,0-3 Mos (High Risk),Moderate (11-20km)
52686,0,9,Mobile,3,16,Cash on Delivery,Female,3,4,Laptop & Accessory,3,Married,2,1,13,0,1,7,156.73,1.0,1.2,4-12 Mos,Moderate (11-20km)
52687,0,4,Mobile,1,26,Debit Card,Male,2,3,Laptop & Accessory,3,Married,2,0,11,0,1,2,141.97,1.0,1.2,4-12 Mos,Far (21-50km)
52688,0,7,Mobile,3,10,Debit Card,Male,3,3,Fashion,1,Married,3,1,13,0,1,0,197.13,1.0,1.2,4-12 Mos,Close (0-10km)
52689,0,3,Mobile,1,13,Debit Card,Male,2,3,Mobile,5,Single,4,0,14,0,1,2,120.62,1.0,1.2,0-3 Mos (High Risk),Moderate (11-20km)
52690,0,10,Mobile,1,13,Credit Card,Male,3,3,Laptop & Accessory,5,Married,6,1,22,0,1,4,142.84,1.0,1.2,4-12 Mos,Moderate (11-20km)
52691,0,8,Mobile,1,22,UPI,Female,2,4,Laptop & Accessory,4,Married,1,1,11,0,1,2,147.88,1.0,1.2,4-12 Mos,Far (21-50km)
52692,0,18,Mobile,1,31,Debit Card,Female,3,4,Laptop & Accessory,1,Married,1,0,13,0,3,8,159.06,1.0,1.2,1-5 Yrs,Far (21-50km)
52693,0,9,Computer,2,8,UPI,Male,3,4,Laptop & Accessory,1,Single,2,0,21,1,1,8,138.86,1.0,1.2,4-12 Mos,Close (0-10km)
52694,0,13,Mobile,1,7,Debit Card,Male,3,3,Grocery,5,Married,3,0,11,1,11,16,268.23,1.0,1.2,1-5 Yrs,Close (0-10km)
52695,0,0,Mobile,1,7,Debit Card,Female,3,4,Mobile,3,Married,2,1,13,0,1,0,129.33,1.0,1.2,0-3 Mos (High Risk),Close (0-10km)
52696,0,0,Mobile,3,8,Credit Card,Female,2,1,Laptop & Accessory,3,Single,1,0,14,0,1,7,165.0,1.0,1.2,0-3 Mos (High Risk),Close (0-10km)
52697,0,21,Computer,1,28,Credit Card,Female,2,3,Grocery,1,Married,4,0,11,1,4,7,271.74,1.0,1.2,1-5 Yrs,Far (21-50km)
52698,0,17,Mobile,1,7,Debit Card,Male,3,1,Laptop & Accessory,5,Married,3,0,15,1,2,2,150.33,1.0,1.2,1-5 Yrs,Close (0-10km)
52699,1,3,Computer,1,22,Cash on Delivery,Male,2,5,Mobile,5,Married,2,1,23,0,3,0,123.07,1.0,1.2,0-3 Mos (High Risk),Far (21-50km)
52700,1,19,Mobile,1,13,Debit Card,Male,3,3,Mobile,1,Single,2,0,16,0,1,0,125.87,1.0,1.2,1-5 Yrs,Moderate (11-20km)
52701,0,9,Mobile,3,23,E wallet,Male,2,4,Laptop & Accessory,4,Married,3,0,16,1,1,3,155.07,1.0,1.2,4-12 Mos,Far (21-50km)
52702,0,14,Mobile,3,14,E wallet,Female,2,3,Laptop & Accessory,4,Married,6,0,21,0,1,4,143.93,1.0,1.2,1-5 Yrs,Moderate (11-20km)
52703,0,15,Mobile,1,12,Credit Card,Male,2,3,Fashion,5,Married,10,0,13,5,2,7,233.48000000000002,1.0,1.2,1-5 Yrs,Moderate (11-20km)
52704,0,4,Mobile,3,16,Credit Card,Female,2,3,Laptop & Accessory,1,Married,3,1,11,1,1,4,165.83,1.0,1.2,4-12 Mos,Moderate (11-20km)
52705,0,7,Mobile,3,9,Credit Card,Female,3,4,Laptop & Accessory,1,Married,4,1,12,0,1,1,181.03,1.0,1.2,4-12 Mos,Close (0-10km)
52706,0,4,Mobile,1,10,Credit Card,Female,3,1,Mobile,3,Married,9,0,12,1,2,2,139.78,1.0,1.2,4-12 Mos,Close (0-10km)
52707,0,0,Computer,1,13,UPI,Male,3,1,Mobile,1,Married,1,0,18,2,7,7,125.44,1.0,1.2,0-3 Mos (High Risk),Moderate (11-20km)
52708,0,18,Computer,1,7,Credit Card,Male,2,3,Laptop & Accessory,3,Single,5,0,12,0,1,3,153.99,1.0,1.2,1-5 Yrs,Close (0-10km)
52709,0,6,Mobile,3,16,E wallet,Male,2,3,Laptop & Accessory,3,Single,2,0,14,0,1,9,154.87,1.0,1.2,4-12 Mos,Moderate (11-20km)
52710,0,1,Computer,3,7,Debit Card,Male,2,4,Laptop & Accessory,1,Married,2,1,12,1,1,7,168.34,1.0,1.2,0-3 Mos (High Risk),Close (0-10km)
52711,1,0,Computer,3,30,Cash on Delivery,Male,2,1,Mobile,5,Single,2,0,17,0,1,0,110.91,1.0,1.2,0-3 Mos (High Risk),Far (21-50km)
52712,0,12,Computer,3,27,Debit Card,Female,2,5,Laptop & Accessory,3,Married,7,0,19,0,1,2,157.36,1.0,1.2,4-12 Mos,Far (21-50km)
52713,0,3,Mobile,1,8,Cash on Delivery,Male,2,3,Mobile,4,Married,2,0,11,0,1,2,122.25999999999999,1.0,1.2,0-3 Mos (High Risk),Close (0-10km)
52714,0,7,Computer,1,28,UPI,Male,2,4,Laptop & Accessory,1,Married,2,1,15,3,6,11,157.47,2.0,2.4,4-12 Mos,Far (21-50km)
52715,1,0,Mobile,3,19,E wallet,Female,2,3,Laptop & Accessory,3,Single,4,1,11,0,2,2,198.54,1.0,1.2,0-3 Mos (High Risk),Moderate (11-20km)
52716,0,20,Computer,1,20,Cash on Delivery,Male,3,3,Laptop & Accessory,4,Married,9,0,18,0,1,7,154.67,1.0,1.2,1-5 Yrs,Moderate (11-20km)
52717,0,29,Mobile,3,17,E wallet,Female,2,4,Laptop & Accessory,5,Married,5,0,16,0,1,0,153.8,1.0,1.2,1-5 Yrs,Moderate (11-20km)
52718,0,12,Mobile,1,15,Credit Card,Male,2,3,Laptop & Accessory,5,Married,2,0,25,0,7,9,151.51,1.0,1.2,4-12 Mos,Moderate (11-20km)
52719,0,8,Computer,1,14,Credit Card,Female,2,4,Laptop & Accessory,4,Married,2,1,16,1,1,7,121.33000000000001,1.0,1.2,4-12 Mos,Moderate (11-20km)
52720,0,60,Mobile,3,27,Debit Card,Female,3,3,Grocery,1,Married,5,1,13,1,1,0,278.75,1.0,1.2,1-5 Yrs,Far (21-50km)
52721,1,0,Computer,1,13,Debit Card,Female,2,1,Mobile,3,Single,4,1,14,0,1,3,124.32,1.0,1.2,0-3 Mos (High Risk),Moderate (11-20km)
52722,0,11,Mobile,1,15,Debit Card,Male,3,3,Mobile,1,Married,3,0,19,0,1,3,147.71,1.0,1.2,4-12 Mos,Moderate (11-20km)
52723,0,22,Computer,1,8,Debit Card,Male,2,3,Others,1,Married,4,0,15,1,4,3,291.61,1.0,1.2,1-5 Yrs,Close (0-10km)
52724,0,15,Mobile,3,18,E wallet,Male,3,3,Laptop & Accessory,1,Married,4,1,12,1,1,0,150.87,1.0,1.2,1-5 Yrs,Moderate (11-20km)
52725,1,0,Computer,2,28,UPI,Female,3,4,Mobile,4,Married,2,0,12,1,1,0,128.63,1.0,1.2,0-3 Mos (High Risk),Far (21-50km)
52726,0,8,Mobile,3,24,Credit Card,Male,3,3,Laptop & Accessory,5,Married,1,0,16,1,1,4,155.61,1.0,1.2,4-12 Mos,Far (21-50km)
52727,0,3,Computer,1,22,Credit Card,Male,2,3,Mobile,3,Single,2,0,14,0,1,4,121.44,1.0,1.2,0-3 Mos (High Risk),Far (21-50km)
